subject_id;trial;anecdote_positivity;anecdote_vividness;cue_positivity;number_of_cues;response2;trial_ranking_set;response;trial_anecdote;ranking_at_num_cues
529;3;0;1;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];yavaş başladi yarişmadaki ileri süreclerde çamura batar gibi daha da yavaşladi; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
529;4;1;0;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];kumtepe cinsinden bir at yarişömacilarin takdirini topladi; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;3
529;5;1;0;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];gecen hafta yarişta çok iyi performans sergiledi yarişmacilari etkiledi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;8
529;6;1;1;0;2;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];başlangiçta gerideydi sonradan öne geçti seyircilerin alkişini kazandi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;8
529;7;1;1;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];güven veren bir başlangiç yapti yelesi rüzgarda sallaniyordu;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;4
529;8;0;0;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];iyi bir performans sergileyemedi başindan beri yarişin gerisinde kaldi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;7
530;1;0;0;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];yarişa yavaş bir başlangiç yapti beklenen tempoya ulaşamadi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;7
530;2;1;0;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];yarişa dengeli ve güçlü bir şekilde başlayip etkileyici bir performans sergiledi seyircilerin takdirini topladi; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;7
530;3;0;0;1;3;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];başarisiz bir performans sergiledi temposunu arttiramadi tribünler hayal kirikliğina uğradi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;1
530;4;1;1;0;1;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];başta biraz geriden başlayip sonradan hizla öne atilarak muhteşem bir performans sergiledi ve rakiplerini geride birakti trübünlerden alkiş topladi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;8
530;5;1;1;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];güçlü bir başlangiç yapti ve son düzlükte ileri atilarak seyircilerin coşkusunu kazandi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;4
530;6;0;1;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];yarişa yavaş başlayip hiz kazanamadi ve kötü bir performans sergileyerek seyircileri hayal kirikliğina uğratti; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;6
530;7;1;0;1;1;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];harka bir performans sergiledi ve izleyenleri etkiledi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;3
530;8;0;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];yarişta kötü bir performans sergiledi her adiminda çamura batar gibi ilerledi ve seyircilerin homurdanmasina sebep oldu; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;3
531;1;1;0;1;0;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];güçlü etkileyici; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;3
531;2;1;0;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];iyi uyum; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;6
531;3;1;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];müthiş rüzgar gibi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;3
531;4;0;0;1;1;bottom 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];başarisz yetersiz; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;6
531;5;0;0;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];geride kaldi hizlanamadi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;7
531;6;1;1;0;1;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];güven veren kuvvetli;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;8
531;7;0;1;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];geride kötü; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
531;8;0;1;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];yavaş dengesiz; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;2
532;1;1;1;0;1;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];ilk başta yavaş başladi ama sonlara doğru hizla öne firladi  bileklerinin esnekliği ile hiz kazandi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;8
532;2;0;0;0;2;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];beklenen performansi veremedi  kondisyonu iyi değildi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;8
532;3;0;0;1;1;bottom 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Bştan beri hizlanamadi hep sonlardaydi tempoyu düşürdü sona doğru iyice; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;3
532;4;1;0;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınıyarişa güçülü ve dengeli başladi seyirciler onu hayranlikla izledi; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;4
532;5;0;1;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];yariş başindan beri geride kaldi  koştukça çamura batiyor gibiyidi; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;6
532;6;0;1;1;2;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınıyariş ortasinda iyice hizi tükendi sona doğru bacaklari tükenmişti; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;4
532;7;1;1;1;3;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];güven veren bir başilangiç son firajda adimlarini hizlandirdi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;1
532;8;1;0;0;3;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınıyariş başlangicinda kendini iy gösterdi pistle mütiş bir uyum yakaldi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;6
533;1;1;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];alaztoynak cnsnde olan atlar genel olarak fena performans göstermemiş;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;3
533;2;0;0;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazını; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;7
533;3;1;1;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];son düzlükte performansini yükselterek derecesini yükseltmiş;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;6
533;4;1;0;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];yariş boyunca stabil kondisyon ve etkileyici performans sergileyen bir at; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;2
533;5;0;1;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Buraya yazını; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;4
533;6;0;0;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];istenen performansi veremedi ve son düzlüğe gelindiğinde başarisiz oldu; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;4
533;7;0;1;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınız; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
533;8;1;0;0;0;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınız; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;8
534;1;1;0;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];ayna yol cinsinden başka bir atin yani yelveren cinsinin oldukça iyi bir performans sergilediği ve performansi ile seyircileri etkilediği belirtilmiştir; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;2
534;2;1;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];ilk düzlükte o kadar iyi başlamasada son düzlükte ivmelenerek iyi bir pozisyona gelmiştir ve bu sebepten seyirciler ati alkişlamişlardir;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;3
534;3;0;0;1;0;bottom 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];seyircileri hayal kirikliğina uğrettiğini ve baştan eri iyi bir performans beklentisi olmasina rağmen iyi bir performans sergilemediği belirtilmiştir; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;4
534;4;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];yarişin başindan beri beklenenden daha yavaş başladi hiz kazanamadi pistte gittikçe ivme kaybetmey başladi ve seyircileri hayal kirikliğina uğratti; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;7
534;5;1;1;0;0;top 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];ters akimgeçen güven veren bir şekilde yarişa başladi hizladikça yelesi rüzgar ie birlikte havalandi nal sesleri ile seyircileri heyecanlandirdi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;8
534;6;1;0;0;0;top 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];koşuya oldukça tempolu başladiğini ve seyirciler tarafindan takdir edildiği belirtilmiştir; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;7
